user_id,timestamp,group,landing_page,converted
828145,2023-01-06 12:53:22.000000,control,old_page,0
876743,2023-01-04 04:18:32.000000,control,old_page,0
854631,2023-01-06 11:34:14.000000,treatment,new_page,0
777749,2023-01-10 09:22:26.000000,treatment,new_page,0
722149,2023-01-02 12:36:09.000000,control,old_page,0
783142,2023-01-14 16:49:38.000000,control,old_page,0
707150,2023-01-12 12:11:57.000000,control,old_page,0
702922,2023-01-17 22:19:45.000000,control,old_page,0
867567,2023-01-19 08:50:37.000000,treatment,new_page,0
863131,2023-01-09 01:13:22.000000,treatment,new_page,0
888176,2023-01-10 16:44:14.000000,treatment,new_page,0
640136,2023-01-03 02:53:24.000000,treatment,new_page,0
779587,2023-01-22 08:06:04.000000,treatment,new_page,0
660521,2023-01-08 22:37:15.000000,treatment,new_page,0
917689,2023-01-01 03:35:36.000000,treatment,new_page,0
645063,2023-01-13 20:39:45.000000,control,old_page,0
812553,2023-01-09 07:17:24.000000,treatment,new_page,0
745442,2023-01-21 04:27:26.000000,control,old_page,0
731579,2023-01-15 12:47:14.000000,treatment,new_page,0
853389,2023-01-20 20:18:58.000000,treatment,new_page,0
731881,2023-01-15 17:42:39.000000,control,old_page,0
640115,2023-01-17 12:37:54.000000,treatment,new_page,0
768269,2023-01-16 11:51:38.000000,treatment,new_page,0
854107,2023-01-21 13:17:37.000000,treatment,new_page,0
793222,2023-01-10 08:49:02.000000,treatment,new_page,0
785752,2023-01-17 09:11:45.000000,treatment,new_page,0
828275,2023-01-19 01:58:19.000000,treatment,new_page,0
897555,2023-01-06 00:38:26.000000,treatment,new_page,0
644306,2023-01-01 12:27:46.000000,control,old_page,0
646326,2023-01-04 18:36:09.000000,treatment,new_page,0
853371,2023-01-12 11:42:56.000000,treatment,new_page,0
914273,2023-01-18 05:06:48.000000,control,old_page,0
712887,2023-01-17 03:39:57.000000,control,old_page,0
651542,2023-01-02 17:07:16.000000,treatment,new_page,0
713354,2023-01-06 19:37:10.000000,control,old_page,0
797251,2023-01-20 08:28:56.000000,control,old_page,0
737699,2023-01-11 15:18:48.000000,treatment,new_page,0
794595,2023-01-17 03:12:18.000000,control,old_page,0
839793,2023-01-16 13:16:48.000000,treatment,new_page,0
889468,2023-01-17 01:34:43.000000,control,old_page,0
774796,2023-01-02 19:10:55.000000,control,old_page,0
722618,2023-01-17 18:53:48.000000,control,old_page,0
794274,2023-01-15 09:16:37.000000,treatment,new_page,0
683506,2023-01-22 03:53:55.000000,control,old_page,0
740228,2023-01-01 20:31:18.000000,control,old_page,0
753264,2023-01-18 06:31:50.000000,control,old_page,0
722481,2023-01-10 15:29:14.000000,treatment,new_page,0
884336,2023-01-09 02:20:55.000000,control,old_page,0
851408,2023-01-04 01:10:47.000000,control,old_page,0
697381,2023-01-05 02:15:09.000000,control,old_page,0
898549,2023-01-02 11:03:51.000000,treatment,new_page,0
631220,2023-01-18 09:01:51.000000,control,old_page,1
673547,2023-01-01 05:09:13.000000,treatment,new_page,0
917353,2023-01-14 19:00:19.000000,treatment,new_page,1
787576,2023-01-05 17:31:49.000000,control,old_page,0
872937,2023-01-14 11:30:45.000000,control,old_page,0
907406,2023-01-19 19:36:28.000000,control,old_page,0
915005,2023-01-12 20:24:24.000000,control,old_page,0
795546,2023-01-16 13:39:55.000000,treatment,new_page,0
755317,2023-01-12 03:08:53.000000,control,old_page,0
643982,2023-01-08 05:37:48.000000,control,old_page,0
701777,2023-01-21 16:51:24.000000,control,old_page,0
659304,2023-01-13 00:56:35.000000,treatment,new_page,0
788110,2023-01-09 00:03:54.000000,treatment,new_page,0
657204,2023-01-11 08:14:12.000000,control,old_page,0
811301,2023-01-21 22:47:24.000000,control,old_page,1
785694,2023-01-01 12:34:01.000000,treatment,new_page,0
829955,2023-01-14 22:09:24.000000,control,old_page,0
851983,2023-01-18 19:41:29.000000,control,old_page,0
870919,2023-01-06 01:31:00.000000,treatment,new_page,0
697100,2023-01-06 19:06:54.000000,control,old_page,0
733999,2023-01-09 19:57:25.000000,treatment,new_page,0
737665,2023-01-04 12:10:58.000000,treatment,new_page,0
724106,2023-01-07 14:02:38.000000,control,old_page,0
906601,2023-01-07 12:19:27.000000,control,old_page,0
841179,2023-01-11 16:06:39.000000,treatment,new_page,0
644115,2023-01-06 11:16:38.000000,treatment,new_page,0
912063,2023-01-01 11:55:25.000000,control,old_page,0
808654,2023-01-08 14:57:15.000000,control,old_page,0
848436,2023-01-05 19:23:32.000000,control,old_page,0
918283,2023-01-19 04:23:35.000000,control,old_page,0
688885,2023-01-09 01:03:35.000000,treatment,new_page,0
920966,2023-01-21 04:25:14.000000,control,old_page,0
835613,2023-01-18 20:46:53.000000,treatment,new_page,0
637264,2023-01-22 21:53:32.000000,control,old_page,0
651248,2023-01-08 09:17:44.000000,control,old_page,0
712218,2023-01-08 22:15:29.000000,treatment,new_page,0
866229,2023-01-05 08:58:46.000000,control,old_page,1
657864,2023-01-06 13:56:03.000000,treatment,new_page,0
873826,2023-01-10 17:17:28.000000,treatment,new_page,0
675144,2023-01-04 10:50:05.000000,control,old_page,0
678810,2023-01-08 18:04:56.000000,treatment,new_page,0
786173,2023-01-17 06:45:27.000000,treatment,new_page,0
803081,2023-01-12 13:03:31.000000,treatment,new_page,0
916522,2023-01-22 05:53:38.000000,control,old_page,0
653656,2023-01-04 05:30:41.000000,treatment,new_page,0
704343,2023-01-12 00:47:35.000000,control,old_page,0
671547,2023-01-07 21:45:45.000000,control,old_page,0
888153,2023-01-02 15:56:01.000000,control,old_page,0
698295,2023-01-05 19:19:08.000000,treatment,new_page,0
649088,2023-01-13 09:58:04.000000,control,old_page,0
748627,2023-01-01 17:44:03.000000,treatment,new_page,0
759012,2023-01-12 23:30:31.000000,control,old_page,0
857821,2023-01-14 19:14:40.000000,control,old_page,0
816644,2023-01-03 14:33:48.000000,treatment,new_page,0
701193,2023-01-09 19:07:51.000000,control,old_page,0
717408,2023-01-02 19:56:00.000000,control,old_page,0
884825,2023-01-01 14:29:02.000000,treatment,new_page,0
919340,2023-01-16 18:20:00.000000,treatment,new_page,0
725784,2023-01-04 14:43:33.000000,treatment,new_page,0
691840,2023-01-15 10:18:11.000000,treatment,new_page,0
783660,2023-01-20 14:02:58.000000,control,old_page,0
870537,2023-01-08 19:16:22.000000,control,old_page,0
914821,2023-01-20 11:20:19.000000,treatment,new_page,0
816936,2023-01-05 21:18:03.000000,control,old_page,0
665483,2023-01-17 13:23:49.000000,treatment,new_page,0
794496,2023-01-03 21:34:18.000000,control,old_page,0
837286,2023-01-06 04:21:31.000000,control,old_page,0
694106,2023-01-08 07:12:45.000000,control,old_page,0
773782,2023-01-21 00:16:15.000000,treatment,new_page,0
737579,2023-01-13 11:19:40.000000,control,old_page,0
641894,2023-01-07 11:09:49.000000,control,old_page,0
806286,2023-01-18 17:48:49.000000,treatment,new_page,0
811085,2023-01-07 20:07:36.000000,treatment,new_page,0
717707,2023-01-05 20:33:02.000000,control,old_page,0
708592,2023-01-02 21:10:31.000000,control,old_page,1
764577,2023-01-18 21:01:11.000000,control,old_page,0
662902,2023-01-04 15:44:07.000000,control,old_page,0
739227,2023-01-18 07:05:15.000000,control,old_page,0
842723,2023-01-02 14:42:21.000000,control,old_page,0
675126,2023-01-05 00:33:27.000000,control,old_page,0
816877,2023-01-17 12:46:38.000000,treatment,new_page,0
709073,2023-01-19 18:44:01.000000,treatment,new_page,0
682267,2023-01-14 09:05:44.000000,control,old_page,0
659048,2023-01-05 05:42:20.000000,treatment,new_page,0
728049,2023-01-08 00:05:21.000000,treatment,new_page,0
780452,2023-01-09 05:54:55.000000,treatment,new_page,0
645510,2023-01-20 11:23:27.000000,control,old_page,0
831424,2023-01-06 18:52:43.000000,treatment,new_page,0
650823,2023-01-07 18:25:33.000000,control,old_page,0
708384,2023-01-10 03:37:03.000000,control,old_page,0
921280,2023-01-13 05:37:03.000000,treatment,new_page,0
731857,2023-01-08 11:58:08.000000,treatment,new_page,0
914077,2023-01-04 02:19:02.000000,treatment,new_page,0
695863,2023-01-05 01:06:53.000000,control,old_page,0
796645,2023-01-09 10:57:25.000000,treatment,new_page,0
669772,2023-01-13 10:57:18.000000,control,old_page,0
724532,2023-01-15 07:38:21.000000,treatment,new_page,1
800130,2023-01-04 16:06:22.000000,control,old_page,0
723657,2023-01-08 19:54:32.000000,control,old_page,0
798351,2023-01-03 20:04:39.000000,treatment,new_page,0
706379,2023-01-20 09:36:14.000000,control,old_page,0
630816,2023-01-11 00:45:22.000000,treatment,new_page,1
724678,2023-01-06 22:49:55.000000,treatment,new_page,0
865832,2023-01-14 22:29:01.000000,control,old_page,0
753509,2023-01-19 20:57:26.000000,treatment,new_page,1
662856,2023-01-11 22:24:09.000000,treatment,new_page,0
907192,2023-01-04 08:25:48.000000,control,old_page,0
803486,2023-01-04 10:53:56.000000,control,old_page,0
648936,2023-01-07 11:58:11.000000,treatment,new_page,1
801046,2023-01-18 10:21:29.000000,control,old_page,0
651849,2023-01-13 15:21:25.000000,treatment,new_page,0
771213,2023-01-16 12:42:47.000000,treatment,new_page,0
719519,2023-01-21 18:56:34.000000,treatment,new_page,0
923131,2023-01-20 19:59:15.000000,treatment,new_page,0
903616,2023-01-09 14:22:39.000000,treatment,new_page,1
861881,2023-01-12 13:26:41.000000,treatment,new_page,0
740274,2023-01-05 00:39:36.000000,control,old_page,0
637100,2023-01-21 06:21:02.000000,treatment,new_page,0
776086,2023-01-16 23:57:25.000000,control,old_page,0
781696,2023-01-07 06:40:14.000000,control,old_page,0
806440,2023-01-17 20:10:55.000000,treatment,new_page,0
727930,2023-01-07 04:07:59.000000,treatment,new_page,1
865592,2023-01-18 13:36:06.000000,control,old_page,0
861025,2023-01-10 03:53:16.000000,treatment,new_page,0
831584,2023-01-07 05:03:24.000000,control,old_page,0
750907,2023-01-05 21:14:20.000000,control,old_page,0
880540,2023-01-15 01:01:17.000000,treatment,new_page,1
895354,2023-01-02 02:46:23.000000,control,old_page,1
735418,2023-01-09 03:17:38.000000,control,old_page,0
740042,2023-01-19 09:59:32.000000,treatment,new_page,0
868601,2023-01-10 13:11:44.000000,treatment,new_page,0
735491,2023-01-05 21:07:42.000000,control,old_page,0
772956,2023-01-06 18:57:14.000000,treatment,new_page,0
851042,2023-01-07 04:50:51.000000,treatment,new_page,0
788454,2023-01-20 10:41:24.000000,treatment,new_page,0
734063,2023-01-13 15:03:38.000000,control,old_page,0
736485,2023-01-19 06:08:36.000000,control,old_page,0
885311,2023-01-15 12:28:05.000000,treatment,new_page,0
690809,2023-01-06 05:05:40.000000,control,old_page,1
696713,2023-01-07 13:57:07.000000,treatment,new_page,0
804029,2023-01-01 22:26:48.000000,control,old_page,1
827982,2023-01-20 07:11:24.000000,control,old_page,0
706883,2023-01-03 03:53:36.000000,treatment,new_page,0
642193,2023-01-14 10:55:42.000000,control,old_page,0
783631,2023-01-06 01:59:21.000000,treatment,new_page,0
659959,2023-01-16 16:57:37.000000,control,old_page,0
807961,2023-01-14 22:41:46.000000,control,old_page,0
632145,2023-01-14 07:15:55.000000,treatment,new_page,0
745437,2023-01-14 08:26:39.000000,control,old_page,0
690557,2023-01-14 09:38:33.000000,control,old_page,0
638266,2023-01-03 16:25:23.000000,control,old_page,0
757443,2023-01-19 21:59:07.000000,treatment,new_page,0
697731,2023-01-17 03:12:50.000000,treatment,new_page,0
889156,2023-01-13 22:15:17.000000,treatment,new_page,0
685369,2023-01-17 08:39:20.000000,treatment,new_page,0
844463,2023-01-10 21:26:24.000000,control,old_page,0
698819,2023-01-10 12:12:49.000000,control,old_page,0
714651,2023-01-22 04:17:03.000000,treatment,new_page,0
731164,2023-01-12 05:22:51.000000,control,old_page,0
717891,2023-01-15 12:21:37.000000,control,old_page,0
880374,2023-01-06 22:58:23.000000,treatment,new_page,0
648957,2023-01-19 11:24:22.000000,treatment,new_page,0
829088,2023-01-17 08:23:16.000000,control,old_page,0
632671,2023-01-06 23:26:16.000000,control,old_page,0
692808,2023-01-01 11:07:42.000000,treatment,new_page,1
732274,2023-01-02 11:21:41.000000,treatment,new_page,0
770500,2023-01-08 23:55:14.000000,treatment,new_page,1
842348,2023-01-14 16:40:48.000000,treatment,new_page,0
871231,2023-01-10 07:46:20.000000,control,old_page,0
743153,2023-01-02 00:06:58.000000,treatment,new_page,0
857800,2023-01-19 17:19:41.000000,control,old_page,0
847904,2023-01-09 09:41:21.000000,control,old_page,0
852266,2023-01-20 16:07:18.000000,control,old_page,0
917797,2023-01-17 15:14:23.000000,control,old_page,0
734123,2023-01-08 12:12:29.000000,treatment,new_page,0
877772,2023-01-03 01:56:46.000000,control,old_page,1
854657,2023-01-14 13:09:49.000000,control,old_page,1
696126,2023-01-08 01:48:54.000000,control,old_page,0
688264,2023-01-10 20:49:17.000000,control,old_page,0
645586,2023-01-06 14:16:02.000000,treatment,new_page,0
786945,2023-01-14 17:15:27.000000,treatment,new_page,0
899730,2023-01-07 13:21:36.000000,control,old_page,0
830681,2023-01-03 04:36:03.000000,control,old_page,0
713930,2023-01-11 09:34:20.000000,treatment,new_page,1
717321,2023-01-21 23:00:47.000000,treatment,new_page,0
684352,2023-01-17 02:02:15.000000,treatment,new_page,0
753687,2023-01-06 03:05:44.000000,control,old_page,0
842181,2023-01-08 23:05:17.000000,treatment,new_page,0
823005,2023-01-08 07:14:32.000000,control,old_page,0
877075,2023-01-02 05:26:30.000000,control,old_page,0
641364,2023-01-02 23:30:07.000000,control,old_page,0
649440,2023-01-05 15:00:12.000000,control,old_page,0
645081,2023-01-12 11:04:13.000000,treatment,new_page,0
815669,2023-01-12 18:29:58.000000,control,old_page,0
913079,2023-01-17 12:54:20.000000,treatment,new_page,0
798233,2023-01-15 03:03:15.000000,treatment,new_page,0
919652,2023-01-11 17:38:46.000000,control,old_page,0
812216,2023-01-22 22:22:20.000000,treatment,new_page,1
917641,2023-01-16 22:49:53.000000,control,old_page,0
798224,2023-01-19 12:38:35.000000,treatment,new_page,0
896859,2023-01-12 23:53:21.000000,control,old_page,0
857491,2023-01-10 06:34:55.000000,control,old_page,0
677831,2023-01-01 10:13:45.000000,control,old_page,0
760044,2023-01-15 08:30:59.000000,treatment,new_page,1
657373,2023-01-06 02:01:09.000000,treatment,new_page,0
695237,2023-01-08 01:01:28.000000,treatment,new_page,1
796413,2023-01-06 05:56:31.000000,control,old_page,0
665067,2023-01-16 09:44:54.000000,treatment,new_page,0
898874,2023-01-21 23:00:52.000000,control,old_page,0
843500,2023-01-22 02:15:38.000000,treatment,new_page,0
834451,2023-01-13 06:09:17.000000,treatment,new_page,0
779363,2023-01-18 02:34:43.000000,control,old_page,0
664353,2023-01-16 17:35:46.000000,treatment,new_page,0
656419,2023-01-01 02:44:58.000000,control,old_page,0
778639,2023-01-18 08:26:54.000000,treatment,new_page,0
641161,2023-01-11 21:14:50.000000,treatment,new_page,0
836499,2023-01-18 23:48:45.000000,control,old_page,0
747922,2023-01-11 23:55:29.000000,control,old_page,0
653576,2023-01-12 09:42:55.000000,treatment,new_page,0
821127,2023-01-04 06:14:22.000000,control,old_page,1
736035,2023-01-07 07:18:09.000000,control,old_page,0
703801,2023-01-15 04:54:32.000000,treatment,new_page,0
654338,2023-01-12 06:03:33.000000,treatment,new_page,0
897118,2023-01-06 16:08:37.000000,control,old_page,0
649996,2023-01-20 16:27:49.000000,control,old_page,0
826622,2023-01-14 21:20:49.000000,control,old_page,0
891663,2023-01-15 18:30:11.000000,treatment,new_page,1
816237,2023-01-14 12:04:53.000000,treatment,new_page,0
781906,2023-01-10 17:57:51.000000,treatment,new_page,0
825761,2023-01-02 07:59:45.000000,treatment,new_page,0
898735,2023-01-03 08:28:52.000000,treatment,new_page,0
894306,2023-01-05 00:46:42.000000,treatment,new_page,0
777136,2023-01-10 08:37:27.000000,control,old_page,0
897666,2023-01-07 06:41:55.000000,treatment,new_page,0
642650,2023-01-18 00:05:35.000000,treatment,new_page,0
649905,2023-01-02 20:25:03.000000,control,old_page,0
676804,2023-01-22 16:00:55.000000,control,old_page,1
738476,2023-01-19 07:48:33.000000,control,old_page,0
836524,2023-01-04 10:48:36.000000,treatment,new_page,1
864275,2023-01-05 01:56:34.000000,control,old_page,0
881627,2023-01-01 13:54:26.000000,control,old_page,0
816501,2023-01-08 03:33:46.000000,treatment,new_page,0
744347,2023-01-19 17:46:04.000000,treatment,new_page,0
923687,2023-01-16 11:23:10.000000,control,old_page,0
646012,2023-01-20 17:50:57.000000,control,old_page,0
917625,2023-01-01 11:03:37.000000,control,old_page,0
772970,2023-01-01 08:41:04.000000,treatment,new_page,0
747557,2023-01-16 15:27:15.000000,treatment,new_page,0
725498,2023-01-08 08:25:45.000000,treatment,new_page,1
760173,2023-01-11 23:26:33.000000,control,old_page,0
838846,2023-01-11 20:14:21.000000,control,old_page,0
784426,2023-01-13 14:27:02.000000,treatment,new_page,0
837029,2023-01-21 03:07:01.000000,treatment,new_page,0
808841,2023-01-06 05:27:23.000000,control,old_page,0
823199,2023-01-12 00:24:34.000000,control,old_page,0
676128,2023-01-22 11:29:08.000000,control,old_page,0
921272,2023-01-22 11:55:40.000000,treatment,new_page,1
713667,2023-01-01 15:55:36.000000,treatment,new_page,0
747314,2023-01-15 19:59:39.000000,treatment,new_page,0
701412,2023-01-02 18:51:25.000000,control,old_page,0
878105,2023-01-12 10:07:13.000000,treatment,new_page,0
826536,2023-01-14 02:11:33.000000,control,old_page,0
686176,2023-01-13 01:19:26.000000,treatment,new_page,0
778140,2023-01-10 16:46:34.000000,control,old_page,0
758058,2023-01-09 13:55:20.000000,treatment,new_page,0
906370,2023-01-05 07:05:36.000000,treatment,new_page,0
911061,2023-01-16 03:54:29.000000,treatment,new_page,0
796225,2023-01-04 13:24:54.000000,control,old_page,0
872398,2023-01-08 10:20:35.000000,control,old_page,0
898670,2023-01-14 00:21:33.000000,treatment,new_page,0
694994,2023-01-05 12:46:27.000000,control,old_page,1
846585,2023-01-22 10:08:44.000000,treatment,new_page,0
658785,2023-01-22 19:14:23.000000,control,old_page,0
864777,2023-01-03 01:22:52.000000,treatment,new_page,0
782242,2023-01-13 08:53:17.000000,treatment,new_page,0
671264,2023-01-20 00:54:41.000000,control,old_page,1
698130,2023-01-12 09:01:11.000000,control,old_page,0
676682,2023-01-04 12:29:31.000000,control,old_page,0
708629,2023-01-07 06:47:48.000000,treatment,new_page,0
857233,2023-01-15 17:13:45.000000,control,old_page,0
875392,2023-01-09 13:53:41.000000,treatment,new_page,0
657070,2023-01-06 17:47:54.000000,control,old_page,0
832127,2023-01-05 19:19:20.000000,control,old_page,0
662402,2023-01-14 18:11:46.000000,treatment,new_page,0
784024,2023-01-12 03:20:26.000000,control,old_page,0
821719,2023-01-22 10:13:51.000000,treatment,new_page,0
771085,2023-01-08 01:03:44.000000,treatment,new_page,0
687091,2023-01-22 10:31:33.000000,control,old_page,0
713852,2023-01-07 11:10:23.000000,treatment,new_page,0
636814,2023-01-06 12:33:47.000000,treatment,new_page,0
849858,2023-01-06 00:09:27.000000,treatment,new_page,0
741885,2023-01-04 01:22:16.000000,treatment,new_page,0
758125,2023-01-19 01:53:33.000000,control,old_page,0
753988,2023-01-04 04:42:07.000000,treatment,new_page,0
829735,2023-01-13 05:07:12.000000,treatment,new_page,0
632628,2023-01-14 21:14:02.000000,treatment,new_page,0
804370,2023-01-11 18:14:44.000000,control,old_page,0
726090,2023-01-05 05:16:09.000000,treatment,new_page,0
794877,2023-01-08 05:14:48.000000,treatment,new_page,0
876440,2023-01-13 13:27:47.000000,treatment,new_page,0
741513,2023-01-15 12:22:34.000000,treatment,new_page,0
666564,2023-01-02 20:08:46.000000,control,old_page,0
796200,2023-01-02 19:08:45.000000,control,old_page,1
729246,2023-01-15 19:56:11.000000,control,old_page,0
857391,2023-01-18 03:56:43.000000,treatment,new_page,0
650107,2023-01-05 12:23:15.000000,control,old_page,0
631283,2023-01-11 18:42:37.000000,treatment,new_page,0
847079,2023-01-08 17:43:14.000000,control,old_page,1
815206,2023-01-07 10:01:49.000000,control,old_page,0
690346,2023-01-20 15:47:39.000000,treatment,new_page,1
709980,2023-01-02 16:20:07.000000,control,old_page,0
850505,2023-01-05 02:31:43.000000,treatment,new_page,1
865796,2023-01-22 05:26:33.000000,control,old_page,0
743423,2023-01-21 11:26:36.000000,treatment,new_page,0
686121,2023-01-16 14:03:34.000000,treatment,new_page,0
880853,2023-01-18 08:51:55.000000,control,old_page,0
793742,2023-01-22 09:29:22.000000,treatment,new_page,0
708942,2023-01-21 15:39:53.000000,control,old_page,0
791034,2023-01-01 06:02:58.000000,control,old_page,0
712901,2023-01-10 11:17:34.000000,control,old_page,1
816204,2023-01-03 23:17:12.000000,control,old_page,0
634791,2023-01-04 06:46:38.000000,treatment,new_page,0
643118,2023-01-17 01:24:55.000000,treatment,new_page,0
735698,2023-01-08 23:21:27.000000,control,old_page,0
704619,2023-01-19 14:26:39.000000,treatment,new_page,0
800195,2023-01-02 00:47:03.000000,treatment,new_page,0
672860,2023-01-11 22:39:48.000000,control,old_page,0
837040,2023-01-14 06:50:27.000000,treatment,new_page,0
655199,2023-01-09 08:30:00.000000,control,old_page,0
726131,2023-01-01 23:58:31.000000,treatment,new_page,0
889081,2023-01-07 10:52:03.000000,treatment,new_page,0
645980,2023-01-14 18:53:10.000000,control,old_page,0
920647,2023-01-12 00:41:09.000000,control,old_page,0
825808,2023-01-12 11:32:37.000000,treatment,new_page,0
823156,2023-01-04 04:08:24.000000,control,old_page,0
913110,2023-01-10 10:11:19.000000,treatment,new_page,0
912725,2023-01-04 02:07:07.000000,treatment,new_page,0
912819,2023-01-07 01:16:44.000000,treatment,new_page,0
664113,2023-01-03 15:12:26.000000,treatment,new_page,0
840316,2023-01-20 06:15:34.000000,treatment,new_page,0
883638,2023-01-01 00:20:10.000000,control,old_page,0
917344,2023-01-20 15:34:21.000000,treatment,new_page,0
804429,2023-01-12 03:51:23.000000,treatment,new_page,0
638401,2023-01-05 10:14:47.000000,treatment,new_page,0
844808,2023-01-22 03:04:16.000000,treatment,new_page,0
765041,2023-01-02 06:41:30.000000,treatment,new_page,0
731231,2023-01-22 12:50:37.000000,treatment,new_page,0
681427,2023-01-10 17:13:26.000000,treatment,new_page,0
652739,2023-01-20 18:00:29.000000,treatment,new_page,0
711573,2023-01-06 19:56:37.000000,control,old_page,0
670746,2023-01-09 22:12:23.000000,treatment,new_page,0
922506,2023-01-06 05:52:47.000000,control,old_page,0
706391,2023-01-11 01:22:23.000000,control,old_page,0
762538,2023-01-17 18:20:20.000000,control,old_page,0
682078,2023-01-21 14:36:21.000000,control,old_page,1
757878,2023-01-16 04:28:31.000000,control,old_page,0
744873,2023-01-15 02:13:24.000000,treatment,new_page,1
707489,2023-01-21 17:07:27.000000,treatment,new_page,1
729970,2023-01-02 00:13:39.000000,treatment,new_page,0
657532,2023-01-10 12:58:05.000000,control,old_page,0
646257,2023-01-03 03:30:11.000000,treatment,new_page,0
837797,2023-01-22 06:16:20.000000,treatment,new_page,0
633952,2023-01-20 20:36:35.000000,control,old_page,0
871278,2023-01-05 02:14:29.000000,treatment,new_page,0
689351,2023-01-22 08:16:28.000000,treatment,new_page,0
874315,2023-01-04 14:42:00.000000,treatment,new_page,0
799835,2023-01-03 04:16:20.000000,treatment,new_page,0
826891,2023-01-14 23:12:47.000000,control,old_page,0
688616,2023-01-01 04:42:14.000000,treatment,new_page,0
913975,2023-01-07 21:46:51.000000,treatment,new_page,0
718259,2023-01-02 08:47:03.000000,control,old_page,0
863666,2023-01-10 07:41:52.000000,treatment,new_page,0
867173,2023-01-18 05:20:49.000000,treatment,new_page,0
696805,2023-01-05 19:15:24.000000,treatment,new_page,0
767511,2023-01-04 17:52:28.000000,treatment,new_page,1
856840,2023-01-06 18:45:32.000000,treatment,new_page,0
910020,2023-01-20 09:55:26.000000,treatment,new_page,0
885242,2023-01-01 09:28:56.000000,treatment,new_page,0
670914,2023-01-02 19:12:53.000000,treatment,new_page,0
904725,2023-01-03 06:40:21.000000,treatment,new_page,0
792685,2023-01-03 22:33:17.000000,treatment,new_page,1
696279,2023-01-20 16:25:13.000000,control,old_page,0
878876,2023-01-07 11:37:26.000000,treatment,new_page,0
838562,2023-01-13 02:53:25.000000,treatment,new_page,0
821840,2023-01-09 15:20:11.000000,treatment,new_page,1
695576,2023-01-01 16:51:41.000000,control,old_page,1
817707,2023-01-15 10:28:26.000000,treatment,new_page,0
772749,2023-01-09 03:31:13.000000,treatment,new_page,0
890687,2023-01-12 06:08:41.000000,control,old_page,0
896275,2023-01-19 12:02:15.000000,control,old_page,0
773318,2023-01-09 23:11:17.000000,treatment,new_page,0
743845,2023-01-16 09:28:33.000000,treatment,new_page,0
780359,2023-01-03 17:57:25.000000,control,old_page,0
635767,2023-01-01 21:21:38.000000,control,old_page,0
833144,2023-01-13 06:50:49.000000,treatment,new_page,0
814057,2023-01-18 07:35:05.000000,control,old_page,0
922757,2023-01-20 17:39:08.000000,control,old_page,0
758175,2023-01-21 07:36:20.000000,treatment,new_page,0
870630,2023-01-14 07:05:07.000000,control,old_page,0
827774,2023-01-03 18:54:24.000000,treatment,new_page,0
920421,2023-01-01 23:20:02.000000,control,old_page,0
669922,2023-01-03 17:49:18.000000,control,old_page,0
864259,2023-01-16 12:59:14.000000,control,old_page,0
758345,2023-01-05 01:05:31.000000,control,old_page,0
731054,2023-01-02 11:34:03.000000,control,old_page,0
840076,2023-01-16 19:09:45.000000,treatment,new_page,0
839729,2023-01-08 04:23:25.000000,treatment,new_page,0
794959,2023-01-04 20:27:00.000000,control,old_page,0
823100,2023-01-14 13:01:33.000000,control,old_page,0
913384,2023-01-03 06:32:06.000000,treatment,new_page,1
648431,2023-01-08 18:15:13.000000,control,old_page,0
808307,2023-01-08 04:36:48.000000,control,old_page,0
723840,2023-01-10 00:29:29.000000,control,old_page,0
883412,2023-01-19 13:12:04.000000,treatment,new_page,0
777455,2023-01-05 20:30:59.000000,control,old_page,0
669338,2023-01-05 10:10:24.000000,treatment,new_page,0
804054,2023-01-16 04:51:08.000000,treatment,new_page,0
742675,2023-01-12 16:23:59.000000,control,old_page,0
660230,2023-01-20 07:03:28.000000,treatment,new_page,0
886819,2023-01-08 14:25:20.000000,treatment,new_page,0
641537,2023-01-08 01:14:02.000000,control,old_page,0
807913,2023-01-14 07:53:58.000000,control,old_page,0
649345,2023-01-06 02:10:48.000000,control,old_page,0
856789,2023-01-04 16:22:39.000000,treatment,new_page,0
830806,2023-01-01 06:55:41.000000,treatment,new_page,1
817843,2023-01-11 07:27:11.000000,treatment,new_page,0
635809,2023-01-06 09:22:22.000000,control,old_page,1
733319,2023-01-07 13:09:05.000000,treatment,new_page,0
651163,2023-01-01 12:29:58.000000,treatment,new_page,0
666052,2023-01-12 14:17:25.000000,control,old_page,0
835834,2023-01-04 03:45:58.000000,control,old_page,0
910609,2023-01-16 15:02:29.000000,control,old_page,0
850939,2023-01-05 09:58:23.000000,treatment,new_page,0
667972,2023-01-18 19:05:18.000000,control,old_page,1
643116,2023-01-12 14:03:06.000000,treatment,new_page,0
875838,2023-01-19 08:20:05.000000,control,old_page,0
649772,2023-01-06 13:46:05.000000,control,old_page,0
828181,2023-01-06 10:59:05.000000,control,old_page,1
879842,2023-01-12 11:23:16.000000,treatment,new_page,0
822135,2023-01-18 21:27:21.000000,treatment,new_page,0
808472,2023-01-10 20:58:20.000000,treatment,new_page,0
734388,2023-01-16 02:20:37.000000,control,old_page,0
699952,2023-01-01 01:40:58.000000,control,old_page,0
768543,2023-01-17 23:48:15.000000,control,old_page,0
856625,2023-01-18 10:28:07.000000,control,old_page,0
661443,2023-01-20 14:57:17.000000,control,old_page,0
797664,2023-01-16 16:55:01.000000,treatment,new_page,0
